ChosenID,Basin,WellName,County,LeaseName,LeaseNumber,Field,RES_CAT,Landing_Zone,PerfLateralLength,FirstProdDate,Comp_Dt,HoleDirection,SurfaceLatitude,SurfaceLongitude,BH_Lat,BH_Long,mid_lat,mid_long,cluster
4238939219,DB,J A HORD WEST C 232H,REEVES,J A HORD WEST C,08-055900-O,PHANTOM,01PDP,WCA,10309,2/1/2021,2/8/2021,H,31.35946092,-103.2941785,31.33200158,-103.3019889,31.34573125,-103.2980837,100
4238976863,DB,AFRICAN LION STATE UNIT 1A 1H,REEVES,AFRICAN LION STATE UNIT 1A,,WOLFBONE,05PA,,8369,1/1/2200,,H,31.18465637,-103.2690542,31.1845701,-103.2958688,31.18461323,-103.2824615,105
4238932199,DB,RAPE `14` 1H,REEVES,RAPE `14`,08-188762-G,WAHA,01PDP,DEVONIAN,4056,11/1/2001,3/20/2002,H,31.3008619,-103.1387991,31.28976393,-103.1380168,31.29531292,-103.138408,106
4238932210,DB,MOORE WAYNE 3 1H,REEVES,MOORE WAYNE 3,08-213334-G,WAHA WEST,01PDP,DEVONIAN,4095,6/1/2004,7/5/2004,H,31.27092632,-103.1335942,31.26075367,-103.1280472,31.26584,-103.1308207,107
4238932244,DB,BODKINS 12H,REEVES,BODKINS,08-195658-G,WAHA WEST,01PDP,DEVONIAN,5600,11/1/2002,10/18/2002,H,31.310739,-103.151259,31.31241087,-103.1597301,31.31157494,-103.1554946,108
4238932293,DB,DUDLEY-RUDMAN STATE UNIT 3H,REEVES,DUDLEY-RUDMAN STATE UNIT,,WORSHAM-BAYER,05PA,,2972,1/1/2200,,H,31.3419608,-103.1991184,31.3499435,-103.1972111,31.34595215,-103.1981648,109
4238932303,DB,TEXACO 17 2H,REEVES,TEXACO 17,08-214414-G,WOLFBONE,01PDP,WCA,4521,2/1/2005,9/10/2015,H,31.1549661,-103.3511334,31.14261298,-103.3500038,31.14878954,-103.3505686,110
4238937910,DB,DOC HOLLIDAY STATE 34-43 UNIT 45H,REEVES,DOC HOLLIDAY STATE 34-43 UNIT,,PHANTOM,05PA,,11108,1/1/2200,,H,31.35771389,-103.5007932,31.32778373,-103.5073386,31.34274881,-103.5040659,49
4238937952,DB,IMPERIAL EAGLE 24 5H,REEVES,IMPERIAL EAGLE 24,08-290973-G,PHANTOM,01PDP,WCB,7734,10/1/2019,10/7/2019,H,31.3632889,-103.6308643,31.37573809,-103.6107657,31.36951349,-103.620815,111
4238937969,DB,LUKE SHORT 38-37 UNIT A 4H,REEVES,LUKE SHORT 38-37 UNIT A,,PHANTOM,05PA,,6710,1/1/2200,,H,31.37626021,-103.5565342,31.35871856,-103.5630058,31.36748938,-103.55977,112
4238936915,DB,GRISSOM WEST 31-42 UNIT 22NH,REEVES,GRISSOM WEST 31-42 UNIT,08-049077-O,WOLFBONE,01PDP,WCA,7760,6/1/2018,6/13/2018,H,31.08423151,-103.3687533,31.10550049,-103.3686906,31.094866,-103.368722,113
4238936947,DB,YORK STATE 33 1H 1H,REEVES,YORK STATE 33 1H,08-290254-G,PHANTOM,01PDP,WCC,7725,1/1/2019,1/13/2019,H,31.31121697,-103.7190114,31.29004262,-103.7189782,31.3006298,-103.7189948,114
4238937024,DB,CARPENTER STATE C U 09H,REEVES,CARPENTER STATE C,08-051260-O,PHANTOM,01PDP,WCA,7533,10/1/2018,10/19/2018,H,31.1523427,-103.5478674,31.17279449,-103.5445361,31.16256859,-103.5462018,115
4238937078,DB,BALMORHEA STATE J T 28H,REEVES,BALMORHEA STATE J,,PHANTOM,05PA,,6838,1/1/2200,,H,31.32723612,-103.5091861,31.30948607,-103.5162306,31.3183611,-103.5127083,116
4238937114,DB,JERSEY LILLY 17-7 UNIT B 46H,REEVES,JERSEY LILLY 17-7 UNIT B,08-059950-O,PHANTOM,01PDP,WCA,9726,10/1/2018,10/27/2018,H,31.3916761,-103.5264906,31.41754057,-103.5189234,31.40460834,-103.522707,117
4238937117,DB,CHARLES GOODNIGHT 266-265 UNIT D 10H,REEVES,CHARLES GOODNIGHT 266-265 UNIT D,,WOLFBONE,05PA,,7713,1/1/2200,,H,31.25359413,-103.495526,31.27446007,-103.491545,31.2640271,-103.4935355,118
4238938169,DB,WAR EAGLE B UNIT U 21H,REEVES,WAR EAGLE B UNIT,,PHANTOM,03PA,WCA,7731,1/1/2200,5/11/2019,H,31.08163889,-103.5265778,31.08240553,-103.5293083,31.08202221,-103.5279431,119
4238938296,DB,PERKINS 2-1S 31H,REEVES,PERKINS 2-1S,08-053506-O,PHANTOM,01PDP,WCB,10321,10/1/2019,10/16/2019,H,31.42947076,-103.4341302,31.40202509,-103.4421696,31.41574792,-103.4381499,120
4238938367,DB,BLAZER UNIT 14 5BS,REEVES,BLAZER UNIT 14,,PHANTOM,05PA,3RD BS,11426,1/1/2200,,H,31.37002902,-103.1883502,31.39387854,-103.1645714,31.38195378,-103.1764608,121
4238938404,DB,CITY OF PECOS STATE 15-16 A-1 5H,REEVES,CITY OF PECOS STATE 15-16 A-1,08-053738-O,PHANTOM,01PDP,WCXY,8976,1/1/2020,1/20/2020,H,31.37818265,-103.5215856,31.40193297,-103.5140631,31.39005781,-103.5178244,122
4238938421,DB,BIG BEND 301 1WA,REEVES,BIG BEND 301,,HOEFS T-K,05PA,,4789,1/1/2200,,H,31.05602061,-103.509292,31.06885627,-103.5060779,31.06243844,-103.507685,123
4238937234,DB,SKY KING 47-36-20 UNIT D-C 12H,REEVES,SKY KING 47-36-20 UNIT D-C,08-052095-O,WOLFBONE,01PDP,WCA,11613,4/1/2019,4/3/2019,H,31.35620512,-103.5867914,31.38755877,-103.5803556,31.37188194,-103.5835735,124
4238937292,DB,SIEBER TRUST B 05H,REEVES,SIEBER TRUST,08-049253-O,PHANTOM,01PDP,WCB,9570,1/1/2019,1/16/2019,H,31.40262697,-103.415015,31.42849477,-103.4099093,31.41556087,-103.4124621,125
4238937300,DB,STATE CALIFORNIA CHROME 27 9H,REEVES,STATE CALIFORNIA CHROME 27,08-290913-G,PHANTOM,02PDNP,WCA,4890,12/1/2018,12/22/2018,H,31.32011185,-103.6650166,31.30675413,-103.6663328,31.31343299,-103.6656747,126
4238937337,DB,SHARKTOOTH 3-4 1WA,REEVES,SHARKTOOTH 3-4,08-051998-O,HOEFS T-K,01PDP,WCA,10771,4/1/2019,4/11/2019,H,31.2568521,-103.1364799,31.25791634,-103.1019619,31.25738422,-103.1192209,127
4238937371,DB,WILD BILL HICKOK 205-206 UNIT B 7H,REEVES,WILD BILL HICKOK 205-206 UNIT B,08-051809-O,PHANTOM,01PDP,WCA,7542,8/1/2019,8/28/2019,H,31.28060592,-103.5294,31.26017605,-103.5331023,31.27039098,-103.5312511,128
4238937400,DB,SARAH LINK 3-2-3W STATE W 13H,REEVES,SARAH LINK 3-2-3W STATE,,WOLFBONE,05PA,,10301,1/1/2200,,H,31.29889959,-103.2892847,31.2961217,-103.3221688,31.29751064,-103.3057267,129
4238938447,DB,GRAVES STATE 83HR,REEVES,GRAVES STATE,08-040374-O,WOLFBONE,01PDP,3RD BS,10969,11/1/2019,11/28/2019,H,31.21368732,-103.4663617,31.24366962,-103.4637364,31.22867847,-103.465049,130
4238938483,DB,HEAT WAVE 1H,REEVES,HEAT WAVE,,PHANTOM,05PA,,7440,1/1/2200,,H,31.02866115,-103.5334389,31.00872782,-103.5384723,31.01869448,-103.5359556,131
4238938484,DB,LULU PARR STATE 199-200 UNIT B-1 5H,REEVES,LULU PARR STATE 199-200 UNIT B-1,08-054512-O,PHANTOM,01PDP,WCA,9352,2/1/2020,2/13/2020,H,31.28751234,-103.5430388,31.31255883,-103.5366496,31.30003558,-103.5398442,132
4238938526,DB,STATE ARMSTRONG 9-4 UNIT 3WA,REEVES,STATE ARMSTRONG 9-4 UNIT,08-052567-O,HOEFS T-K,01PDP,WCA,8226,11/1/2019,11/25/2019,H,31.16361864,-103.2293309,31.18609836,-103.2272807,31.1748585,-103.2283058,133
4238938554,DB,GIGI STATE 12-13-1N 81H,REEVES,GIGI STATE 12-13-1N,08-054246-O,WOLFBONE,01PDP,3RD BS,10987,12/1/2019,12/11/2019,H,31.25751682,-103.3875317,31.28762998,-103.3879261,31.2725734,-103.3877289,134
4238938561,DB,STATE BARB 10-5 C 3BS,REEVES,STATE BARB 10-5 C,08-053642-O,HOEFS T-K,01PDP,3RD BS,9410,2/1/2020,2/10/2020,H,31.32805206,-103.2231407,31.30277488,-103.2291439,31.31541347,-103.2261423,135
4238938605,DB,STEPHENS C T 12H,REEVES,STEPHENS C,08-054271-O,PHANTOM,01PDP,3RD BS,7500,4/1/2020,4/16/2020,H,31.33821948,-103.5678778,31.35817778,-103.5621056,31.34819863,-103.5649917,136
4238938606,DB,PECOS BILL STATE 204-203 UNIT A 4H,REEVES,PECOS BILL STATE 204-203 UNIT A,08-054116-O,PHANTOM,01PDP,WCA,8552,3/1/2020,3/2/2020,H,31.28156256,-103.5338635,31.30439209,-103.5276383,31.29297732,-103.5307509,137
4238938640,DB,LADOGA 143 331H,REEVES,LADOGA 143,,HOEFS T-K,05PA,,4824,1/1/2200,,H,31.21992972,-103.6030308,31.20722313,-103.607306,31.21357643,-103.6051684,138
4238937559,DB,BILLY THE KID 31-24 UNIT B 46H,REEVES,BILLY THE KID 31-24 UNIT B,08-052206-O,WOLFBONE,01PDP,WCA,9863,4/1/2019,4/28/2019,H,31.35392228,-103.5005154,31.38056159,-103.4951124,31.36724194,-103.4978139,139
4238937649,DB,PREDATOR EAST U 41H,REEVES,PREDATOR EAST,08-051960-O,PHANTOM,01PDP,WCA,8273,7/1/2019,2/5/2019,H,31.28339164,-103.6210723,31.30604723,-103.6221888,31.29471943,-103.6216306,140
4238937663,DB,TINIAN 24-14 UNIT 1H,REEVES,TINIAN 24-14 UNIT,08-052703-O,HOEFS T-K,01PDP,WCA,12464,5/1/2019,5/3/2019,H,31.3195753,-103.6025972,31.28541046,-103.602684,31.30249288,-103.6026406,141
4238938651,DB,CONGER 185-184 UNIT D 24H,REEVES,CONGER 185-184 UNIT D,08-053681-O,HOEFS T-K,01PDP,WCB,10177,12/1/2019,12/24/2019,H,31.15472298,-103.571175,31.127404,-103.577765,31.14106349,-103.57447,142
4238938730,DB,NEIDERMEYER 217-180 UNIT W 1H,REEVES,NEIDERMEYER 217-180 UNIT W,08-054302-O,PHANTOM,01PDP,WCA,10193,1/1/2020,1/10/2020,H,31.11171984,-103.5797156,31.08427877,-103.585844,31.09799931,-103.5827798,143
4238938815,DB,EBAY UNIT B 2H,REEVES,EBAY UNIT B,08-054102-O,PHANTOM,01PDP,WCA,5679,3/1/2020,3/29/2020,H,31.15194725,-103.5442194,31.1364389,-103.5457972,31.14419307,-103.5450083,144
4238938827,DB,HORNET STATE 26-25 UNIT B 13H,REEVES,HORNET STATE 26-25 UNIT B,,WOLFBONE,05PA,WCA,7754,1/1/2200,,H,31.33404011,-103.3516362,31.31285283,-103.3535974,31.32344647,-103.3526168,145
4238938830,DB,ALLEN U 15H,REEVES,ALLEN,,PHANTOM,05PA,WCA,6213,1/1/2200,,H,31.34009165,-103.601375,31.35649443,-103.5960167,31.34829304,-103.5986959,146
4238938848,DB,PECAN STATE UNIT 4110AH,REEVES,PECAN STATE UNIT,,PHANTOM,OLD DUC,,15474,1/1/2200,,H,31.34095925,-103.0574104,31.29855355,-103.0584778,31.3197564,-103.0579441,147
4238938853,DB,BABS 110-111 UNIT E 6H,REEVES,BABS 110-111 UNIT E,08-054323-O,HOEFS T-K,01PDP,WCA,10772,2/1/2021,2/7/2021,H,31.10895337,-103.6358043,31.08003212,-103.6427495,31.09449274,-103.6392769,148
4238938919,DB,MEDINA STATE UNIT 15-17 2H,REEVES,MEDINA STATE UNIT 15-17,,WOLFBONE,EXPIRED PERM,WCA,6612,1/1/2200,,H,31.18450777,-103.6256917,31.16638542,-103.6256987,31.17544659,-103.6256952,86
4238938966,DB,STATE ARMSTRONG 9-4 C 8BS,REEVES,STATE ARMSTRONG 9-4 C,08-056243-O,HOEFS T-K,02PDNP,2ND BS,8251,8/1/2020,8/12/2020,H,31.16364366,-103.2267919,31.18623997,-103.2256751,31.17494182,-103.2262335,149
4238938977,DB,HAFLINGER 20 D 4BS,REEVES,HAFLINGER 20 D,,HOEFS T-K,05PA,3RD BS,10225,1/1/2200,,H,31.38756404,-103.2851979,31.41482447,-103.2775641,31.40119426,-103.281381,150
4238938710,DB,CURACAO 18 UNIT 212H,REEVES,CURACAO 18 UNIT,08-055601-O,PHANTOM,01PDP,WCA,10538,8/1/2020,8/20/2020,H,31.39286205,-103.2992875,31.42089067,-103.2911111,31.40687636,-103.2951993,151
4238938725,DB,STATE JUTLAND 6-1 A 1WA,REEVES,STATE JUTLAND 6-1 A,08-053867-O,HOEFS T-K,01PDP,WCB,8929,12/1/2021,12/20/2021,H,31.35012943,-103.2042593,31.37364826,-103.1963255,31.36188885,-103.2002924,152
4238938742,DB,STATE ARMSTRONG 9-4 UNIT 7BS,REEVES,STATE ARMSTRONG 9-4 UNIT,08-056242-O,HOEFS T-K,01PDP,2ND BS,8253,5/1/2020,3/13/2020,H,31.16360752,-103.2313281,31.18621492,-103.2304336,31.17491122,-103.2308809,133
4238938818,DB,HORNET STATE 26-27 UNIT B 5H,REEVES,HORNET STATE 26-27 UNIT B,08-055011-O,WOLFBONE,01PDP,WCA,7642,2/1/2021,2/10/2021,H,31.33537898,-103.3515029,31.35588279,-103.346478,31.34563088,-103.3489904,153
4238938826,DB,HORNET STATE 26-25 UNIT B 15H,REEVES,HORNET STATE 26-25 UNIT B,,WOLFBONE,05PA,WCA,7690,1/1/2200,,H,31.33407341,-103.3518223,31.3134408,-103.3568665,31.3237571,-103.3543444,145
4238938828,DB,D-DAY 106-105 UNIT 19H,REEVES,D-DAY 106-105 UNIT,08-054114-O,HOEFS T-K,01PDP,WCB,9872,3/1/2020,3/7/2020,H,31.16651432,-103.6346546,31.1400516,-103.6412603,31.15328296,-103.6379575,154
4238938862,DB,GENEVA 14-11 UNIT 321H,REEVES,GENEVA 14-11 UNIT,,PHANTOM,05PA,,9043,1/1/2200,,H,31.21446494,-103.7056742,31.23915905,-103.7081812,31.22681199,-103.7069277,155
4238938866,DB,CLAY PREWIT 206-207 UNIT A 1H,REEVES,CLAY PREWIT 206-207 UNIT A,08-054973-O,PHANTOM,01PDP,WCA,8169,10/1/2020,10/27/2020,H,31.26106581,-103.5351301,31.23990555,-103.5436987,31.25048568,-103.5394144,156
4238938868,DB,THORNY ROSE 19-18 A 3H,REEVES,THORNY ROSE 19-18 A,,PHANTOM,05PA,WCA,10822,1/1/2200,,H,31.37566024,-103.5544786,31.40508461,-103.5500805,31.39037243,-103.5522795,157
4238932577,DB,ROUND UP 6-8 1H,REEVES,ROUND UP 6-8,,PHANTOM,05PA,,1666,1/1/2200,,H,31.40777007,-103.3824349,31.41057452,-103.378212,31.40917229,-103.3803234,158
4238938955,DB,TERLINGUA STATE UNIT 15-17 2H,REEVES,TERLINGUA STATE UNIT 15-17,,WOLFBONE,EXPIRED PERM,WCA,10699,1/1/2200,,H,31.18598357,-103.6404211,31.15666963,-103.6394372,31.1713266,-103.6399292,159
4238938975,DB,IRON EAGLE DEEP UNIT C 31H,REEVES,IRON EAGLE DEEP UNIT,08-291196-G,PHANTOM,01PDP,WCB,9124,2/1/2021,2/14/2021,H,31.30000556,-103.6227027,31.32490278,-103.6254889,31.31245417,-103.6240958,160
4238938989,DB,WYATT EARP 22-21 UNIT A 3H,REEVES,WYATT EARP 22-21 UNIT A,,WOLFBONE,05PA,,9608,1/1/2200,,H,31.38761575,-103.5318945,31.36219067,-103.5399439,31.37490321,-103.5359192,161
4238939035,DB,LADOGA 143-142 UNIT 321H,REEVES,LADOGA 143-142 UNIT,08-056972-O,HOEFS T-K,01PDP,WCB,10240,12/1/2020,12/13/2020,H,31.21986974,-103.601242,31.19302161,-103.6108122,31.20644567,-103.6060271,162
4238939046,DB,J A HORD WEST A 231H,REEVES,J A HORD WEST A,08-055399-O,PHANTOM,01PDP,WCA,9750,2/1/2021,2/6/2021,H,31.35895391,-103.2998077,31.33309853,-103.307722,31.34602622,-103.3037649,101
4238939053,DB,CASPIAN 19-20 UNIT 2WA,REEVES,CASPIAN 19-20 UNIT,,HOEFS T-K,05PA,WCA,8604,1/1/2200,,H,31.33781627,-103.1583772,31.3144058,-103.1617303,31.32611103,-103.1600537,163
4238972250,DB,BELL EMILY 2H,REEVES,BELL EMILY,,WOLFBONE,05PA,,4443,1/1/2200,,H,31.32908777,-103.2777396,31.31717136,-103.2806815,31.32312956,-103.2792106,164
4238934815,DB,BIG CHIEF 7301H,REEVES,BIG CHIEF,,HOEFS T-K,05PA,,7733,1/1/2200,,H,31.06697071,-103.4503625,31.05320437,-103.4691799,31.06008754,-103.4597712,165
4238934855,DB,BETTY LOU 1016H,REEVES,BETTY LOU,08-042972-O,WOLFBONE,01PDP,2ND BS,4885,8/1/2015,3/12/2017,H,31.17001429,-103.4139219,31.15668431,-103.412458,31.1633493,-103.4131899,166
4238934860,DB,JAWS 1404H,REEVES,JAWS,,HOEFS T-K,05PA,,5797,1/1/2200,,H,31.14205078,-103.5071829,31.15593925,-103.4981602,31.14899502,-103.5026716,167
4238934980,DB,EVERGREEN UNIT 12 P 1H,REEVES,EVERGREEN UNIT 12,08-047367-O,PHANTOM,01PDP,WCA,6420,12/1/2015,1/7/2016,H,31.26004057,-103.1675421,31.27763788,-103.1674499,31.26883922,-103.167496,168
4238935004,DB,TRINITY 184 1H,REEVES,TRINITY 184,,WOLFBONE,05PA,,4905,1/1/2200,,H,31.08225665,-103.398061,31.06881277,-103.3978667,31.07553471,-103.3979638,169
4238935010,DB,BELL 213 `A` 9H,REEVES,BELL 213 `A`,08-040970-O,WOLFBONE,01PDP,WCB,4720,12/1/2015,12/20/2015,H,31.16803926,-103.5647839,31.15538239,-103.5679143,31.16171082,-103.5663491,170
4238935024,DB,WAHA P402H,REEVES,WAHA,08-047318-O,PHANTOM,01PDP,WCA,5399,10/1/2015,11/7/2015,H,31.27045372,-103.2111936,31.27035815,-103.22851,31.27040593,-103.2198518,171
4238935068,DB,ELAND STATE `14` 17H,REEVES,ELAND STATE `14`,08-042726-O,WOLFBONE,01PDP,WCA,5413,1/1/2016,1/26/2016,H,31.25833671,-103.2905793,31.27313573,-103.2918429,31.26573622,-103.2912111,172
4238935071,DB,TYCOON E 1004H,REEVES,TYCOON E,08-047012-O,WOLFBONE,02PDNP,WCA,11394,11/1/2016,11/26/2016,H,31.38441098,-103.3728477,31.41513805,-103.366303,31.39977451,-103.3695754,173
4238935085,DB,CALAMITY JANE 2801H,REEVES,CALAMITY JANE,08-045695-O,PHANTOM,01PDP,WCA,6139,1/1/2017,1/9/2017,H,31.37410532,-103.3497261,31.35763772,-103.3537792,31.36587152,-103.3517527,174
4238935090,DB,VANGUARD 3 74H,REEVES,VANGUARD 3,,WOLFBONE,05PA,,5097,1/1/2200,,H,31.33194291,-103.3639337,31.34577028,-103.3615975,31.33885659,-103.3627656,175
4238935174,DB,TYCOON E 1006H,REEVES,TYCOON E,08-047012-O,WOLFBONE,01PDP,WCA,11207,11/1/2016,12/4/2016,H,31.38433038,-103.3724116,31.41421308,-103.3640641,31.39927173,-103.3682378,173
4238935181,DB,SURE SHOT 951H,REEVES,SURE SHOT,08-048371-O,WOLFBONE,01PDP,3RD BS,10369,11/1/2016,12/26/2016,H,31.38569703,-103.3768561,31.41335468,-103.3691808,31.39952586,-103.3730185,176
4238935189,DB,CHUPACABRA 1213-7 1H,REEVES,CHUPACABRA 1213-7,08-048888-O,PHANTOM,01PDP,WCA,10932,3/1/2017,3/25/2017,H,31.33893804,-103.0659267,31.3682893,-103.0588522,31.35361367,-103.0623894,177
4238935202,DB,SCREAMING EAGLE UNIT 3804H,REEVES,SCREAMING EAGLE UNIT,08-048283-O,HOEFS T-K,01PDP,WCA,13302,9/1/2016,11/14/2016,H,31.08402332,-103.4059308,31.10766757,-103.3735169,31.09584545,-103.3897238,178
4238935209,DB,TIMBERWOLF STATE UNIT 1792H,REEVES,TIMBERWOLF STATE UNIT,08-049147-O,WOLFBONE,01PDP,2ND BS,5951,3/1/2018,3/19/2018,H,31.3681086,-103.3911656,31.35226637,-103.3957218,31.36018749,-103.3934437,179
4238935288,DB,BLACKSTONE 3H,REEVES,BLACKSTONE,,PHANTOM,05PA,,4875,1/1/2200,,H,31.25929466,-103.3706758,31.27263313,-103.371598,31.2659639,-103.3711369,180
4238935290,DB,WEAVER STATE B 6H,REEVES,WEAVER STATE B,08-049392-O,WOLFBONE,01PDP,WCA,10133,2/1/2017,2/19/2017,H,31.36828895,-103.4275716,31.34118957,-103.4347107,31.35473926,-103.4311411,48
4238935303,DB,MEEKER 109 10H,REEVES,MEEKER 109,08-048937-O,WOLFBONE,01PDP,WCB,4759,5/1/2018,6/2/2018,H,31.12167494,-103.6330791,31.10892036,-103.6362763,31.11529765,-103.6346777,181
4238935307,DB,LOWE `26` 2H,REEVES,LOWE `26`,08-047698-O,HOEFS T-K,01PDP,WCA,5625,1/1/2017,2/18/2017,H,31.30813434,-103.4379327,31.31343033,-103.4548823,31.31078234,-103.4464075,182
4238935310,DB,BETTYLOU 1011H,REEVES,BETTYLOU,08-042972-O,WOLFBONE,01PDP,WCA,4865,10/1/2017,10/28/2017,H,31.16987304,-103.4232119,31.15653974,-103.4233972,31.16320639,-103.4233045,183
4238935314,DB,COMPTON 3H,REEVES,COMPTON,08-049533-O,PHANTOM,01PDP,WCA,4858,4/1/2017,5/3/2017,H,31.19007119,-103.520244,31.17711883,-103.5238525,31.18359501,-103.5220482,184
4238935319,DB,TYCOON G UNIT 1202H,REEVES,TYCOON G UNIT,08-048430-O,WOLFBONE,01PDP,WCA,10474,1/1/2017,3/28/2017,H,31.39041921,-103.3512721,31.41862414,-103.344994,31.40452167,-103.348133,185
4238935326,DB,ALEXANDER 4-45 2H,REEVES,ALEXANDER 4-45,08-046408-O,HOEFS T-K,01PDP,WCB,7473,2/1/2017,3/9/2017,H,31.06276356,-103.329479,31.08323355,-103.3303542,31.07299856,-103.3299166,186
4238935333,DB,GELTEMEYER  297 2H,REEVES,GELTEMEYER  297,08-048335-O,HOEFS T-K,03PA,WCA,5465,1/1/2200,12/13/2016,H,31.11867644,-103.5258781,31.10402514,-103.5295153,31.11135079,-103.5276967,187
4238935354,DB,FELLERS STATE UNIT 3H,REEVES,FELLERS STATE UNIT,08-045199-O,PHANTOM,01PDP,WCA,4922,4/1/2017,4/19/2017,H,31.27277223,-103.3330831,31.25932817,-103.3317553,31.2660502,-103.3324192,76
4238934113,DB,RED WILLOW A 8701H,REEVES,RED WILLOW A,08-045690-O,HOEFS T-K,01PDP,WCA,5449,5/1/2014,9/3/2014,H,31.067225,-103.4387153,31.08179338,-103.4348737,31.07450919,-103.4367945,188
4238934129,DB,TROUBADOUR `1` 3H,REEVES,TROUBADOUR `1`,08-042906-O,WOLFBONE,01PDP,3RD BS,5456,11/1/2014,11/12/2014,H,31.30295985,-103.379627,31.3176556,-103.3763759,31.31030772,-103.3780014,189
4238934147,DB,MEERKAT `17` 1H,REEVES,MEERKAT `17`,08-046286-O,WOLFBONE,01PDP,WCA,5028,7/1/2014,7/19/2014,H,31.28752137,-103.1909811,31.30130449,-103.1910279,31.29441293,-103.1910045,190
4238934186,DB,CROCKETT 311 1H,REEVES,CROCKETT 311,08-059358-O,PHANTOM,01PDP,WCA,4897,8/1/2015,12/8/2015,H,31.05183489,-103.4960998,31.03844558,-103.4972103,31.04514024,-103.4966551,191
4238934238,DB,DEACON JIM 16 1H,REEVES,DEACON JIM 16,08-051894-O,WOLFBONE,02PDNP,WCA,4947,9/1/2014,9/17/2014,H,31.38973635,-103.3200867,31.40302223,-103.3169078,31.39637929,-103.3184972,192
4238934257,DB,OPPENHEIMER 188 1H,REEVES,OPPENHEIMER 188,08-046967-O,WOLFBONE,01PDP,WCA,4892,9/1/2015,10/3/2015,H,31.08160894,-103.4655128,31.06820064,-103.4653614,31.07490479,-103.4654371,193
4238934322,DB,ELEPHANT 3 2H,REEVES,ELEPHANT 3,08-045363-O,WOLFBONE,01PDP,WCB,5688,7/1/2015,7/29/2015,H,31.24322593,-103.2216713,31.25881682,-103.2217686,31.25102138,-103.22172,194
4238934350,DB,BLACK BEAR STATE 11 NORTHWEST 1H,REEVES,BLACK BEAR STATE 11 NORTHWEST,08-048350-O,WOLFBONE,01PDP,WCB,7820,8/1/2016,10/28/2016,H,31.1697529,-103.2946966,31.170436,-103.3197375,31.17009445,-103.307217,195
4238934355,DB,CARIBOU 10 2H,REEVES,CARIBOU 10,08-045946-O,WOLFBONE,01PDP,WCA,5588,6/1/2015,5/26/2015,H,31.31497944,-103.2979684,31.32997937,-103.2943374,31.3224794,-103.2961529,196
4238934367,DB,BLACK JACK 16 8H,REEVES,BLACK JACK 16,08-045553-O,WOLFBONE,02PDNP,WCXY,4920,2/1/2015,2/10/2015,H,31.33776202,-103.3958096,31.35097381,-103.3926389,31.34436792,-103.3942242,197
4238934392,DB,RED WILLOW 8503RH,REEVES,RED WILLOW,08-045650-O,HOEFS T-K,01PDP,WCA,5406,10/1/2014,2/6/2015,H,31.06742214,-103.4084822,31.08219818,-103.4071989,31.07481016,-103.4078406,198
4238934422,DB,COLLIER `41-40` 1H,REEVES,COLLIER `41-40`,08-046050-O,HOEFS T-K,01PDP,WCA,6797,1/1/2015,1/11/2015,H,31.08344549,-103.4509949,31.09654242,-103.4355203,31.08999395,-103.4432576,199
4238934424,DB,JANE CALAMITY 2101H,REEVES,JANE CALAMITY,08-045695-O,WOLFBONE,01PDP,WCA,5381,6/1/2016,7/2/2016,H,31.33238939,-103.342351,31.34682165,-103.3387893,31.33960552,-103.3405701,200
4238934443,DB,SHERIFF WOODY UNIT `A` 10 1H,REEVES,SHERIFF WOODY UNIT `A` 10,08-046412-O,WOLFBONE,01PDP,WCA,5402,4/1/2015,5/14/2015,H,31.35141472,-103.3894193,31.33689406,-103.3928204,31.34415439,-103.3911198,201
4238934502,DB,EAGLE STATE 28 8H,REEVES,EAGLE STATE 28,08-041417-O,WOLFBONE,01PDP,WCA,4986,5/1/2015,6/7/2015,H,31.36936399,-103.4115767,31.38256029,-103.4074133,31.37596214,-103.409495,202
4238935368,DB,STATE SKINWALKER 2-8 1HX,REEVES,STATE SKINWALKER 2-8,08-048831-O,PHANTOM,01PDP,WCA,8561,2/1/2017,3/29/2017,H,31.35559271,-103.0445093,31.37869752,-103.0397036,31.36714511,-103.0421064,203
4238935470,DB,FELLERS STATE UNIT 9H,REEVES,FELLERS STATE UNIT,,PHANTOM,05PA,,4923,1/1/2200,,H,31.27278614,-103.3310776,31.25930598,-103.3303803,31.26604606,-103.3307289,204
4238935471,DB,FELLERS STATE UNIT 6H,REEVES,FELLERS STATE UNIT,08-045199-O,PHANTOM,01PDP,WCA,4891,10/1/2017,10/26/2017,H,31.27279165,-103.3276056,31.25938609,-103.3274805,31.26608887,-103.327543,205
4238933218,DB,BIG CHIEF 3305H,REEVES,BIG CHIEF,08-044043-O,HOEFS T-K,01PDP,WCA,4503,7/1/2012,2/6/2013,H,31.03526629,-103.4507406,31.04336778,-103.4398735,31.03931704,-103.445307,206
4238933257,DB,TYCOON 1804H,REEVES,TYCOON,08-044108-O,WOLFBONE,01PDP,WCA,4347,5/1/2013,6/23/2013,H,31.38090046,-103.3991722,31.36918413,-103.4017189,31.3750423,-103.4004456,207
4238933396,DB,BECKHAM CALDWELL 5-45 1H,REEVES,BECKHAM CALDWELL 5-45,,PHANTOM,05PA,,5339,1/1/2200,,H,31.36123074,-103.6192582,31.34706031,-103.623546,31.35414553,-103.6214021,208
